>ZNF146.H11FULL
0.0	0.0	0.0	1.0
0.0	0.016	0.024	0.96
0.0	0.002	0.002	0.996
0.007	0.0	0.004	0.989
0.033	0.659	0.051	0.257
0.92	0.04	0.018	0.022
0.06	0.08	0.031	0.829
0.033	0.0	0.865	0.102
0.02	0.002	0.978	0.0
0.0	0.947	0.016	0.038
0.016	0.035	0.0	0.949
0.029	0.009	0.958	0.004
0.348	0.459	0.002	0.191
0.727	0.02	0.253	0.0
0.0	0.0	0.0	1.0
0.978	0.007	0.009	0.007
0.322	0.062	0.608	0.009
0.0	0.007	0.0	0.993
0.976	0.0	0.02	0.004
0.0	0.095	0.007	0.898
0.0	0.0	0.0	1.0
0.0	0.991	0.0	0.009
0.007	0.947	0.0	0.047
0.867	0.031	0.073	0.029
